Province/State	Country/Region	Lat	Long	Date	Confirmed	Death	Recovered	Location	Active	Fatality Rate	New Confirmed	New Death	New Recovered
Ontario	Canada	51	-85	2020-02-14	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-13	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-12	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-11	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-10	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-09	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-08	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-07	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-06	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-05	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-04	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-03	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-02	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-02-01	3	0	0	Ontario	3	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-31	3	0	0	Ontario	3	0.0	2	0	0
Ontario	Canada	51	-85	2020-01-30	1	0	0	Ontario	1	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-29	1	0	0	Ontario	1	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-28	1	0	0	Ontario	1	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-27	1	0	0	Ontario	1	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-26	1	0	0	Ontario	1	0.0	1	0	0
Ontario	Canada	51	-85	2020-01-25	0	0	0	Ontario	0	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-24	0	0	0	Ontario	0	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-23	0	0	0	Ontario	0	0.0	0	0	0
Ontario	Canada	51	-85	2020-01-22	0	0	0	Ontario	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-04-08	25	1	0	Prince Edward Island	24	4.0	3	1	0
Prince Edward Island	Canada	46	-63	2020-04-07	22	0	0	Prince Edward Island	22	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-04-06	22	0	0	Prince Edward Island	22	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-04-05	22	0	0	Prince Edward Island	22	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-04-04	22	0	0	Prince Edward Island	22	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-04-03	22	0	0	Prince Edward Island	22	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-04-02	22	0	0	Prince Edward Island	22	0.0	1	0	0
Prince Edward Island	Canada	46	-63	2020-04-01	21	0	0	Prince Edward Island	21	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-31	21	0	0	Prince Edward Island	21	0.0	3	0	0
Prince Edward Island	Canada	46	-63	2020-03-30	18	0	0	Prince Edward Island	18	0.0	7	0	0
Prince Edward Island	Canada	46	-63	2020-03-29	11	0	0	Prince Edward Island	11	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-28	11	0	0	Prince Edward Island	11	0.0	2	0	0
Prince Edward Island	Canada	46	-63	2020-03-27	9	0	0	Prince Edward Island	9	0.0	4	0	0
Prince Edward Island	Canada	46	-63	2020-03-26	5	0	0	Prince Edward Island	5	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-25	5	0	0	Prince Edward Island	5	0.0	2	0	0
Prince Edward Island	Canada	46	-63	2020-03-24	3	0	0	Prince Edward Island	3	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-23	3	0	0	Prince Edward Island	3	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-22	3	0	0	Prince Edward Island	3	0.0	1	0	0
Prince Edward Island	Canada	46	-63	2020-03-21	2	0	0	Prince Edward Island	2	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-20	2	0	0	Prince Edward Island	2	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-19	2	0	0	Prince Edward Island	2	0.0	1	0	0
Prince Edward Island	Canada	46	-63	2020-03-18	1	0	0	Prince Edward Island	1	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-17	1	0	0	Prince Edward Island	1	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-16	1	0	0	Prince Edward Island	1	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-15	1	0	0	Prince Edward Island	1	0.0	1	0	0
Prince Edward Island	Canada	46	-63	2020-03-14	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-13	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-12	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-11	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-10	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-09	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-08	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-07	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-06	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-05	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-04	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-03	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-02	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-03-01	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-29	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-28	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-27	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-26	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-25	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-24	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-23	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-22	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-21	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-20	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-19	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-18	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-17	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-16	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-15	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-14	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-13	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-12	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-11	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-10	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-09	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-08	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-07	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-06	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-05	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-04	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-03	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-02	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-02-01	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-31	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-30	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-29	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-28	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-27	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-26	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-25	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-24	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-23	0	0	0	Prince Edward Island	0	0.0	0	0	0
Prince Edward Island	Canada	46	-63	2020-01-22	0	0	0	Prince Edward Island	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-04-08	10031	175	0	Quebec	9856	1.74	691	25	0
Quebec	Canada	52	-73	2020-04-07	9340	150	0	Quebec	9190	1.61	760	29	0
Quebec	Canada	52	-73	2020-04-06	8580	121	0	Quebec	8459	1.41	636	46	0
Quebec	Canada	52	-73	2020-04-05	7944	75	0	Quebec	7869	0.94	1843	14	0
Quebec	Canada	52	-73	2020-04-04	6101	61	0	Quebec	6040	1.0	0	0	0
Quebec	Canada	52	-73	2020-04-03	6101	61	0	Quebec	6040	1.0	583	25	0
Quebec	Canada	52	-73	2020-04-02	5518	36	0	Quebec	5482	0.65	907	3	0
Quebec	Canada	52	-73	2020-04-01	4611	33	0	Quebec	4578	0.72	449	2	0
Quebec	Canada	52	-73	2020-03-31	4162	31	0	Quebec	4131	0.74	732	9	0
Quebec	Canada	52	-73	2020-03-30	3430	22	0	Quebec	3408	0.64	590	0	0
Quebec	Canada	52	-73	2020-03-29	2840	22	0	Quebec	2818	0.77	342	0	0
Quebec	Canada	52	-73	2020-03-28	2498	22	0	Quebec	2476	0.88	474	4	0
Quebec	Canada	52	-73	2020-03-27	2024	18	0	Quebec	2006	0.89	392	10	0
Quebec	Canada	52	-73	2020-03-26	1632	8	0	Quebec	1624	0.49	290	2	0
Quebec	Canada	52	-73	2020-03-25	1342	6	0	Quebec	1336	0.45	329	2	0
Quebec	Canada	52	-73	2020-03-24	1013	4	0	Quebec	1009	0.39	385	0	0
Quebec	Canada	52	-73	2020-03-23	628	4	0	Quebec	624	0.64	409	0	0
Quebec	Canada	52	-73	2020-03-22	219	4	0	Quebec	215	1.83	38	-1	0
Quebec	Canada	52	-73	2020-03-21	181	5	0	Quebec	176	2.76	42	4	0
Quebec	Canada	52	-73	2020-03-20	139	1	0	Quebec	138	0.72	18	0	0
Quebec	Canada	52	-73	2020-03-19	121	1	0	Quebec	120	0.83	27	1	0
Quebec	Canada	52	-73	2020-03-18	94	0	0	Quebec	94	0.0	20	0	0
Quebec	Canada	52	-73	2020-03-17	74	0	0	Quebec	74	0.0	24	0	0
Quebec	Canada	52	-73	2020-03-16	50	0	0	Quebec	50	0.0	26	0	0
Quebec	Canada	52	-73	2020-03-15	24	0	0	Quebec	24	0.0	7	0	0
Quebec	Canada	52	-73	2020-03-14	17	0	0	Quebec	17	0.0	0	0	0
Quebec	Canada	52	-73	2020-03-13	17	0	0	Quebec	17	0.0	8	0	0
Quebec	Canada	52	-73	2020-03-12	9	0	0	Quebec	9	0.0	1	0	0
Quebec	Canada	52	-73	2020-03-11	8	0	0	Quebec	8	0.0	4	0	0
Quebec	Canada	52	-73	2020-03-10	4	0	0	Quebec	4	0.0	0	0	0
Quebec	Canada	52	-73	2020-03-09	4	0	0	Quebec	4	0.0	0	0	0
Quebec	Canada	52	-73	2020-03-08	4	0	0	Quebec	4	0.0	1	0	0
Quebec	Canada	52	-73	2020-03-07	3	0	0	Quebec	3	0.0	1	0	0
Quebec	Canada	52	-73	2020-03-06	2	0	0	Quebec	2	0.0	0	0	0
Quebec	Canada	52	-73	2020-03-05	2	0	0	Quebec	2	0.0	1	0	0
Quebec	Canada	52	-73	2020-03-04	1	0	0	Quebec	1	0.0	0	0	0
Quebec	Canada	52	-73	2020-03-03	1	0	0	Quebec	1	0.0	0	0	0
Quebec	Canada	52	-73	2020-03-02	1	0	0	Quebec	1	0.0	0	0	0
Quebec	Canada	52	-73	2020-03-01	1	0	0	Quebec	1	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-29	1	0	0	Quebec	1	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-28	1	0	0	Quebec	1	0.0	1	0	0
Quebec	Canada	52	-73	2020-02-27	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-26	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-25	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-24	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-23	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-22	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-21	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-20	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-19	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-18	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-17	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-16	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-15	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-14	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-13	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-12	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-11	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-10	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-09	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-08	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-07	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-06	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-05	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-04	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-03	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-02	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-02-01	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-31	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-30	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-29	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-28	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-27	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-26	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-25	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-24	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-23	0	0	0	Quebec	0	0.0	0	0	0
Quebec	Canada	52	-73	2020-01-22	0	0	0	Quebec	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-08	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-07	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-06	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-05	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-04	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-03	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-02	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-04-01	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-31	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-30	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-29	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-28	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-27	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-26	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-25	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-24	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-23	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-22	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-21	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-20	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-19	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-18	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-17	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-16	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-15	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-14	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-13	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-12	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-11	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-10	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-09	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-08	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-07	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-06	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-05	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-04	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-03	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-02	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-03-01	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-29	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-28	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-27	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-26	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-25	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-24	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-23	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-22	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-21	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-20	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-19	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-18	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-17	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-16	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-15	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-14	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-13	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-12	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-11	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-10	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-09	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-08	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-07	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-06	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-05	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-04	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-03	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-02	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-02-01	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-31	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-30	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-29	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-28	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-27	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-26	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-25	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-24	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-23	0	0	0	Recovered	0	0.0	0	0	0
Recovered	Canada	0	0	2020-01-22	0	0	0	Recovered	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-04-08	260	3	0	Saskatchewan	257	1.15	0	0	0
Saskatchewan	Canada	52	-106	2020-04-07	260	3	0	Saskatchewan	257	1.15	11	0	0
Saskatchewan	Canada	52	-106	2020-04-06	249	3	0	Saskatchewan	246	1.2	0	0	0
Saskatchewan	Canada	52	-106	2020-04-05	249	3	0	Saskatchewan	246	1.2	29	0	0
Saskatchewan	Canada	52	-106	2020-04-04	220	3	0	Saskatchewan	217	1.36	0	0	0
Saskatchewan	Canada	52	-106	2020-04-03	220	3	0	Saskatchewan	217	1.36	14	0	0
Saskatchewan	Canada	52	-106	2020-04-02	206	3	0	Saskatchewan	203	1.46	13	0	0
Saskatchewan	Canada	52	-106	2020-04-01	193	3	0	Saskatchewan	190	1.55	9	1	0
Saskatchewan	Canada	52	-106	2020-03-31	184	2	0	Saskatchewan	182	1.09	28	0	0
Saskatchewan	Canada	52	-106	2020-03-30	156	2	0	Saskatchewan	154	1.28	0	2	0
Saskatchewan	Canada	52	-106	2020-03-29	156	0	0	Saskatchewan	156	0.0	22	0	0
Saskatchewan	Canada	52	-106	2020-03-28	134	0	0	Saskatchewan	134	0.0	39	0	0
Saskatchewan	Canada	52	-106	2020-03-27	95	0	0	Saskatchewan	95	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-26	95	0	0	Saskatchewan	95	0.0	23	0	0
Saskatchewan	Canada	52	-106	2020-03-25	72	0	0	Saskatchewan	72	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-24	72	0	0	Saskatchewan	72	0.0	6	0	0
Saskatchewan	Canada	52	-106	2020-03-23	66	0	0	Saskatchewan	66	0.0	14	0	0
Saskatchewan	Canada	52	-106	2020-03-22	52	0	0	Saskatchewan	52	0.0	26	0	0
Saskatchewan	Canada	52	-106	2020-03-21	26	0	0	Saskatchewan	26	0.0	6	0	0
Saskatchewan	Canada	52	-106	2020-03-20	20	0	0	Saskatchewan	20	0.0	4	0	0
Saskatchewan	Canada	52	-106	2020-03-19	16	0	0	Saskatchewan	16	0.0	8	0	0
Saskatchewan	Canada	52	-106	2020-03-18	8	0	0	Saskatchewan	8	0.0	1	0	0
Saskatchewan	Canada	52	-106	2020-03-17	7	0	0	Saskatchewan	7	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-16	7	0	0	Saskatchewan	7	0.0	5	0	0
Saskatchewan	Canada	52	-106	2020-03-15	2	0	0	Saskatchewan	2	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-14	2	0	0	Saskatchewan	2	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-13	2	0	0	Saskatchewan	2	0.0	2	0	0
Saskatchewan	Canada	52	-106	2020-03-12	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-11	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-10	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-09	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-08	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-07	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-06	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-05	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-04	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-03	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-02	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-03-01	0	0	0	Saskatchewan	0	0.0	0	0	0
Saskatchewan	Canada	52	-106	2020-02-29	0	0	0	Saskatchewan	0	0.0	0	0	0
